offers_A,demands_A,offers_B,demands_B,compatibility_percent
"[55, 89, 86, 62, 56, 68, 74, 43, 49, 38, 78]","[6, 71, 9, 16, 80, 18, 86, 46, 39, 53, 37]","[65, 92, 5, 9, 81, 67, 71, 8, 16, 96, 49]","[27, 2, 4, 49, 19, 40, 63, 49, 46, 56, 23]",69.6969696969697
"[72, 32, 68]","[22, 14, 51]","[10, 93, 49]","[15, 44, 18]",62.00716845878136
"[16, 24, 56, 69, 27, 53, 11, 1, 38, 85]","[64, 58, 12, 98, 67, 82, 55, 27, 45, 54]","[20, 10, 25, 47, 76, 6, 63, 97, 64, 70]","[68, 77, 69, 39, 56, 76, 53, 62, 6, 78]",64.48979591836735
"[32, 50]","[42, 11]","[39, 76]","[52, 71]",64.14473684210526
"[60, 55, 55, 100, 48, 95, 72, 74, 100, 77, 47, 23, 84, 92, 39]","[90, 66, 27, 14, 89, 90, 65, 74, 63, 66, 42, 76, 62, 73, 78]","[49, 46, 69, 71, 67, 92, 98, 20, 86, 61, 39, 81, 52, 12, 58]","[46, 77, 84, 27, 84, 36, 88, 27, 4, 24, 43, 48, 7, 47, 41]",66.8
"[90, 65, 30, 55, 28, 26]","[21, 42, 55, 29, 19, 87]","[72, 73, 13, 30, 21, 87]","[88, 17, 28, 25, 40, 12]",78.24074074074075
"[3, 79, 14, 98, 94, 99, 55, 44, 86, 31, 14, 41, 25]","[68, 64, 29, 7, 73, 28, 4, 5, 16, 42, 75, 85, 97]","[59, 44, 31, 85, 73, 54, 84, 66, 86, 53, 6, 44, 66]","[88, 54, 19, 74, 79, 36, 52, 24, 33, 32, 65, 21, 60]",65.11266511266511
"[83, 72, 19, 73, 64, 30, 63, 23, 53, 51, 61, 47, 66, 76, 8, 76, 51, 2, 6]","[55, 45, 52, 61, 72, 74, 71, 24, 32, 28, 21, 63, 42, 39, 4, 9, 64, 94, 60]","[13, 24, 39, 15, 28, 23, 39, 79, 57, 3, 59, 71, 14, 49, 68, 35, 3, 35, 30]","[39, 67, 11, 33, 78, 25, 42, 2, 62, 74, 23, 50, 93, 45, 73, 15, 83, 43, 13]",67.1612541993281
"[14, 26, 54]","[63, 26, 5]","[60, 53, 70]","[77, 16, 50]",62.770562770562776
"[7, 57, 98, 52, 26, 83, 69]","[51, 30, 60, 72, 98, 65, 3]","[4, 79, 93, 55, 85, 41, 60]","[75, 30, 86, 44, 63, 87, 12]",66.98250728862973
"[55, 76, 15, 77, 54, 92, 91, 73, 17, 68, 79, 65, 87]","[31, 40, 64, 83, 36, 44, 93, 37, 31, 76, 29, 24, 19]","[69, 29, 54, 62, 83, 84, 92, 43, 49, 90, 94, 8, 48]","[26, 52, 50, 47, 25, 32, 61, 26, 83, 38, 69, 31, 58]",68.53518821603929
"[54, 10, 23, 97, 15, 40, 39, 85, 65, 14, 47, 100, 22, 28, 4, 41, 22, 61]","[78, 75, 8, 99, 57, 45, 26, 21, 5, 62, 60, 43, 47, 1, 9, 10, 1, 98]","[93, 25, 32, 47, 54, 65, 48, 43, 23, 38, 66, 9, 52, 91, 13, 91, 81, 73]","[19, 47, 54, 59, 27, 40, 76, 7, 59, 18, 96, 63, 84, 52, 39, 14, 62, 20]",67.55555555555556
"[25, 62, 15, 65]","[90, 92, 77, 71]","[10, 56, 9, 10]","[17, 40, 91, 14]",45.380434782608695
"[90, 40, 10, 21, 46, 62, 52, 92, 13, 22, 69, 49, 29, 70, 78, 30, 98, 40, 71]","[23, 12, 83, 3, 28, 95, 89, 58, 13, 49, 19, 3, 28, 35, 73, 16, 30, 30, 7]","[16, 27, 17, 21, 96, 100, 95, 22, 7, 20, 40, 23, 13, 98, 49, 6, 93, 93, 23]","[40, 65, 85, 6, 89, 63, 62, 61, 2, 53, 1, 97, 42, 1, 21, 71, 5, 77, 55]",66.1842105263158
"[87, 47, 80, 61, 1, 64, 64, 82, 44, 17, 28, 61, 3]","[44, 96, 70, 53, 9, 87, 22, 46, 93, 13, 63, 44, 43]","[1, 65, 72, 93, 91, 13, 72, 93, 52, 31, 68, 8, 36]","[46, 96, 61, 58, 24, 18, 25, 42, 69, 26, 9, 90, 31]",66.10576923076923
"[49, 63, 23, 4, 47, 5, 71, 54, 71, 35, 57, 6, 59, 19, 86, 32]","[94, 94, 21, 61, 6, 96, 18, 42, 79, 15, 32, 94, 57, 16, 47, 58]","[68, 49, 21, 54, 21, 43, 76, 58, 23, 85, 58, 76, 61, 68, 22, 74]","[16, 23, 97, 22, 55, 85, 66, 38, 66, 2, 59, 96, 86, 51, 10, 19]",66.5270618556701
"[44, 53, 52]","[62, 58, 48]","[30, 90, 84]","[74, 44, 99]",68.68686868686869
"[48, 61, 23, 83, 9, 19, 61, 69, 57, 13, 15, 22, 28, 85, 71, 72, 59, 23, 57]","[31, 86, 34, 36, 42, 43, 91, 36, 62, 48, 68, 62, 56, 62, 97, 86, 37, 34, 93]","[18, 90, 17, 1, 25, 12, 47, 70, 14, 12, 17, 25, 78, 64, 65, 88, 2, 23, 34]","[69, 30, 14, 6, 11, 33, 33, 26, 9, 77, 64, 72, 77, 30, 9, 85, 72, 92, 69]",66.38632664134563
"[35, 64, 84, 11, 82, 72, 97, 22, 47, 50, 35, 78, 39, 74]","[18, 23, 50, 16, 32, 62, 38, 60, 4, 38, 88, 18, 19, 23]","[11, 19, 98, 92, 45, 97, 100, 82, 5, 45, 87, 57, 6, 61]","[36, 86, 52, 29, 32, 13, 55, 35, 6, 18, 13, 32, 98, 4]",68.82142857142857
"[51, 43, 55, 94, 70, 11, 86, 5, 15, 50, 49, 65, 83, 95, 91]","[77, 69, 83, 100, 81, 86, 66, 37, 79, 63, 33, 85, 45, 81, 17]","[21, 3, 69, 65, 57, 32, 5, 3, 81, 27, 80, 64, 90, 5, 85]","[100, 24, 79, 94, 59, 10, 3, 92, 91, 24, 68, 40, 44, 65, 52]",61.1
"[41, 78, 7, 3, 36, 84, 37, 96, 65, 47, 1, 34, 11, 81]","[86, 2, 43, 52, 44, 87, 15, 40, 13, 64, 10, 92, 70, 79]","[81, 8, 93, 69, 42, 12, 67, 65, 28, 77, 98, 86, 15, 71]","[78, 30, 21, 54, 57, 100, 59, 66, 46, 37, 65, 74, 25, 25]",69.32142857142857
"[30, 42, 19, 66, 35, 83]","[79, 11, 5, 51, 10, 1]","[32, 74, 18, 89, 10, 47]","[24, 22, 2, 71, 39, 95]",76.2280701754386
"[75, 95, 64, 6, 19, 82, 50, 5, 68]","[4, 62, 98, 58, 59, 85, 5, 9, 77]","[51, 69, 71, 75, 82, 45, 40, 64, 79]","[33, 44, 100, 60, 12, 88, 31, 52, 23]",68.88888888888889
"[98, 50, 9, 4, 22, 26, 3, 2, 47, 32, 86]","[21, 32, 51, 36, 16, 3, 63, 29, 93, 87, 23]","[50, 79, 14, 17, 70, 88, 36, 45, 17, 85, 98]","[13, 27, 79, 2, 84, 92, 14, 2, 75, 10, 28]",58.53432282003711
"[93, 64, 43, 50, 76, 51, 63]","[34, 35, 16, 35, 90, 23, 54]","[93, 27, 8, 18, 38, 39, 25]","[11, 65, 37, 18, 44, 66, 19]",69.20122887864824
"[24, 43, 93, 54, 57, 40, 8, 97]","[27, 75, 46, 39, 7, 88, 72, 30]","[67, 97, 75, 59, 3, 43, 13, 71]","[44, 51, 21, 56, 44, 72, 45, 46]",68.10567010309278
"[63, 4, 81, 6, 82, 12, 68]","[18, 11, 53, 57, 12, 22, 73]","[90, 41, 92, 95, 83, 40, 74]","[100, 46, 14, 48, 99, 15, 92]",64.21428571428571
"[39, 51, 69, 18, 59, 93, 38, 93, 84, 98, 53, 41, 25, 59, 98, 74, 14, 57, 40]","[23, 27, 81, 41, 70, 73, 51, 74, 84, 92, 24, 42, 17, 41, 4, 79, 12, 62, 12]","[19, 85, 49, 55, 58, 53, 50, 42, 21, 92, 19, 84, 94, 64, 21, 70, 45, 65, 18]","[77, 77, 31, 24, 61, 3, 75, 65, 30, 33, 17, 18, 49, 41, 96, 15, 66, 13, 33]",70.46186895810956
"[74, 76, 71, 38, 76, 4, 11, 33, 22, 46, 52, 98, 88, 33, 92, 16, 67, 69]","[2, 43, 88, 28, 31, 18, 67, 63, 17, 30, 23, 60, 48, 65, 99, 28, 38, 2]","[63, 37, 63, 68, 90, 34, 91, 28, 11, 39, 51, 75, 88, 48, 43, 19, 4, 44]","[14, 99, 5, 48, 31, 34, 37, 51, 77, 40, 82, 65, 70, 97, 22, 85, 22, 14]",65.06734006734007
"[71, 66, 71, 95, 95, 91, 30, 14, 78, 10, 32, 46, 70, 92, 17, 80, 87, 58, 58, 100]","[85, 97, 54, 81, 22, 93, 18, 79, 52, 10, 64, 17, 44, 46, 62, 55, 47, 9, 32, 46]","[6, 10, 70, 80, 13, 37, 85, 84, 66, 66, 42, 15, 88, 32, 53, 85, 12, 62, 34, 75]","[40, 13, 30, 56, 59, 22, 11, 92, 88, 77, 75, 55, 68, 51, 98, 79, 44, 98, 50, 17]",64.4
"[60, 60, 21, 47, 30, 10, 90, 44, 46]","[75, 46, 2, 42, 24, 50, 25, 65, 6]","[76, 62, 51, 75, 17, 81, 11, 90, 92]","[81, 62, 96, 84, 93, 4, 63, 63, 21]",68.92361111111111
"[48, 39, 75, 39, 37, 76, 41, 96, 64, 54, 89, 81, 14, 97, 90, 53, 22, 7, 100, 75]","[11, 80, 16, 8, 54, 53, 60, 40, 89, 53, 92, 72, 51, 21, 27, 29, 61, 28, 32, 37]","[65, 12, 62, 69, 35, 61, 75, 18, 22, 43, 25, 92, 62, 31, 21, 44, 42, 39, 52, 95]","[20, 3, 2, 15, 54, 93, 32, 8, 97, 89, 49, 90, 73, 58, 90, 68, 21, 98, 86, 37]",68.175
"[44, 15, 11, 30, 44, 17, 5, 46, 33, 80, 59, 12, 1, 77, 19, 64, 92, 99, 97, 93]","[2, 82, 47, 68, 10, 77, 8, 32, 72, 49, 58, 70, 5, 20, 40, 57, 15, 19, 29, 21]","[2, 38, 24, 60, 75, 56, 14, 18, 28, 30, 64, 69, 94, 75, 7, 12, 58, 92, 46, 58]","[98, 17, 66, 25, 77, 34, 64, 17, 65, 6, 47, 70, 68, 98, 36, 42, 54, 2, 65, 35]",64.01515151515152
"[23, 13, 16, 70, 100, 91, 7, 85, 71, 85, 59]","[53, 2, 16, 35, 59, 14, 75, 32, 34, 15, 14]","[19, 14, 59, 41, 47, 48, 61, 74, 15, 10, 20]","[94, 38, 17, 98, 23, 83, 67, 41, 69, 3, 17]",69.68181818181819
[2],[91],[53],[81],35.714285714285715
"[70, 46, 73, 9, 57, 53, 60, 1, 13, 10, 38, 92, 47, 61, 19, 92, 57, 94, 56]","[52, 63, 8, 95, 6, 74, 6, 87, 81, 42, 10, 90, 25, 27, 85, 39, 12, 73, 14]","[1, 29, 59, 27, 80, 35, 41, 54, 90, 30, 67, 77, 22, 69, 71, 55, 25, 49, 66]","[10, 46, 59, 92, 84, 75, 47, 80, 99, 72, 95, 33, 44, 51, 30, 88, 5, 90, 66]",65.55023923444976
"[7, 8, 14, 58, 62, 100, 27, 17]","[88, 25, 19, 82, 23, 17, 64, 3]","[77, 11, 39, 15, 38, 50, 89, 71]","[28, 90, 68, 36, 100, 39, 20, 91]",61.75
"[42, 59, 68, 64]","[81, 10, 12, 83]","[75, 14, 43, 97]","[97, 65, 69, 17]",78.8659793814433
"[70, 20, 77, 60, 86, 78, 77, 62, 54, 72, 25, 2, 37, 20]","[63, 68, 6, 11, 73, 68, 36, 2, 73, 70, 29, 52, 40, 67]","[47, 59, 36, 59, 27, 16, 27, 62, 54, 30, 97, 36, 38, 39]","[42, 79, 3, 35, 13, 31, 31, 31, 12, 84, 78, 32, 62, 48]",62.5920471281296
"[87, 6, 27, 99, 21, 71, 87]","[95, 16, 33, 21, 28, 87, 85]","[69, 60, 88, 67, 93, 71, 16]","[71, 48, 74, 54, 77, 83, 100]",60.57142857142857
"[65, 41, 61, 98, 37, 1, 56, 30, 8, 71, 72, 4]","[4, 72, 79, 27, 4, 1, 14, 89, 11, 36, 45, 79]","[99, 14, 99, 68, 16, 28, 54, 65, 60, 51, 33, 8]","[63, 21, 34, 51, 38, 44, 58, 22, 21, 85, 46, 56]",69.73905723905725
"[78, 62, 14, 84, 3, 40, 19, 92, 88, 99, 33, 73]","[65, 2, 64, 91, 22, 67, 93, 10, 3, 25, 73, 10]","[10, 72, 1, 17, 39, 27, 93, 86, 93, 84, 91, 8]","[39, 74, 93, 46, 50, 33, 25, 77, 80, 14, 68, 7]",57.87037037037037
"[29, 93, 83, 69, 60, 64, 51, 52, 18, 57]","[21, 42, 19, 5, 92, 1, 14, 87, 47, 57]","[59, 13, 74, 45, 2, 52, 44, 49, 63, 53]","[50, 86, 46, 41, 47, 62, 80, 16, 93, 56]",65.59139784946237
"[17, 66, 17, 44, 24, 51, 37, 33, 6, 16, 53, 75, 45, 43, 69, 56, 77, 39]","[28, 86, 26, 100, 82, 93, 70, 11, 27, 31, 11, 55, 78, 91, 2, 44, 3, 5]","[94, 46, 25, 18, 60, 40, 47, 46, 17, 29, 81, 85, 60, 34, 54, 4, 39, 71]","[21, 8, 25, 13, 100, 44, 19, 22, 63, 52, 8, 88, 73, 46, 42, 91, 51, 86]",65.75
"[9, 89, 18, 21, 54, 87, 59, 27, 22, 73, 35, 10]","[5, 30, 73, 6, 48, 80, 24, 22, 95, 48, 25, 11]","[28, 14, 28, 42, 40, 43, 16, 94, 100, 92, 31, 92]","[76, 38, 40, 10, 72, 95, 43, 77, 97, 64, 4, 92]",65.79166666666667
"[88, 71]","[6, 7]","[22, 50]","[4, 58]",55.68181818181818
"[78, 72, 33, 49, 2, 26, 67, 9]","[12, 89, 52, 29, 48, 8, 27, 21]","[84, 29, 86, 76, 34, 60, 31, 59]","[45, 14, 19, 2, 51, 91, 27, 59]",53.502747252747255
"[85, 18, 68, 70, 43, 89, 90]","[70, 48, 76, 86, 100, 21, 7]","[5, 4, 23, 53, 8, 69, 78]","[55, 41, 9, 30, 52, 26, 7]",49.07142857142857
"[66, 83, 81, 78, 83, 76, 10, 15, 15, 85, 23, 30, 13, 80, 15, 39, 14]","[93, 7, 1, 96, 77, 32, 42, 74, 36, 96, 89, 85, 27, 22, 86, 59, 33]","[42, 8, 63, 58, 92, 1, 94, 63, 69, 22, 46, 71, 31, 73, 7, 45, 11]","[21, 85, 51, 76, 24, 77, 23, 59, 65, 24, 3, 79, 2, 33, 98, 77, 39]",64.73589435774309
"[28, 4, 26, 76, 94, 32, 65, 48, 50, 8, 15, 64, 70]","[48, 64, 7, 78, 87, 8, 91, 51, 42, 90, 52, 90, 22]","[78, 96, 72, 73, 62, 11, 89, 13, 42, 57, 45, 75, 37]","[47, 65, 70, 36, 61, 77, 64, 90, 2, 52, 4, 67, 90]",72.71634615384615
"[48, 64, 91, 38, 29, 40, 77, 12, 89, 87, 22, 96, 68, 74, 71, 27]","[54, 96, 90, 42, 93, 88, 62, 92, 62, 53, 1, 36, 21, 14, 25, 10]","[68, 85, 72, 95, 12, 54, 15, 69, 86, 24, 49, 73, 23, 8, 64, 90]","[95, 94, 55, 54, 26, 69, 56, 90, 8, 19, 10, 86, 11, 5, 6, 45]",61.393229166666664
"[81, 54, 74, 26, 40, 42, 56, 56, 98, 64]","[68, 25, 14, 72, 58, 80, 60, 89, 62, 86]","[12, 36, 88, 14, 99, 11, 34, 46, 97, 50]","[41, 54, 58, 44, 93, 25, 98, 89, 40, 1]",60.15151515151515
"[20, 25, 44, 99, 20, 11, 57, 27, 82, 73, 20, 80]","[4, 57, 100, 27, 70, 86, 14, 23, 13, 82, 6, 8]","[33, 79, 75, 11, 82, 82, 44, 78, 17, 40, 16, 85]","[68, 78, 49, 85, 37, 60, 85, 25, 26, 55, 21, 15]",71.58333333333333
"[84, 80, 8, 70, 83, 8, 47, 73, 67, 13, 66, 48, 41, 7, 33, 64]","[23, 96, 23, 51, 86, 13, 49, 89, 8, 33, 97, 76, 65, 31, 77, 4]","[79, 94, 78, 60, 47, 29, 32, 40, 67, 33, 44, 11, 78, 6, 13, 50]","[41, 96, 52, 48, 34, 50, 14, 87, 46, 12, 45, 39, 22, 8, 45, 66]",70.45747422680412
"[53, 72, 53, 77, 50, 46, 94, 58, 96, 91, 48, 32, 47, 51, 99]","[73, 69, 93, 5, 49, 58, 26, 56, 45, 5, 31, 1, 3, 46, 35]","[47, 61, 36, 79, 92, 71, 38, 88, 54, 54, 52, 2, 49, 84, 44]","[75, 56, 58, 13, 47, 37, 85, 43, 54, 54, 93, 9, 14, 28, 53]",72.05387205387206
"[82, 7, 51, 5]","[33, 91, 18, 71]","[97, 16, 94, 55]","[89, 36, 42, 39]",60.05154639175258
"[89, 23, 58, 65, 20, 90, 52, 59, 87, 20, 86, 22, 59]","[74, 56, 12, 63, 38, 44, 46, 61, 85, 16, 75, 23, 2]","[20, 31, 89, 85, 32, 25, 36, 64, 8, 47, 7, 68, 23]","[68, 87, 33, 84, 1, 31, 25, 34, 80, 71, 39, 25, 41]",63.97435897435897
"[66, 5, 31, 10, 65, 74, 97, 9, 50, 17, 33]","[19, 38, 61, 50, 23, 51, 1, 73, 6, 95, 30]","[43, 15, 47, 93, 97, 14, 91, 29, 9, 40, 5]","[77, 94, 93, 95, 67, 70, 44, 58, 98, 98, 30]",57.37476808905381
"[51, 2, 96, 74, 92, 23, 3, 12, 8, 20, 2, 78, 70, 46, 30, 70]","[99, 42, 18, 29, 83, 14, 84, 44, 44, 23, 36, 42, 64, 61, 7, 7]","[8, 58, 32, 51, 87, 44, 71, 8, 42, 95, 56, 22, 69, 38, 82, 61]","[44, 92, 72, 66, 39, 73, 83, 58, 51, 68, 38, 72, 53, 62, 68, 30]",65.30934343434343
"[45, 40, 51, 2, 22, 18, 62, 96, 67, 81, 9, 74, 39, 75, 83, 15, 24, 80, 96, 67]","[71, 25, 17, 53, 40, 22, 60, 13, 58, 55, 43, 62, 23, 73, 26, 98, 81, 44, 59, 84]","[63, 52, 98, 79, 72, 56, 85, 55, 67, 14, 83, 96, 24, 14, 64, 48, 50, 71, 43, 49]","[62, 47, 44, 66, 100, 65, 49, 50, 42, 98, 1, 10, 9, 29, 52, 79, 13, 73, 36, 67]",67.55
"[20, 34, 78, 28, 31, 66, 53, 7, 92, 16, 76, 21, 39, 3, 96]","[66, 60, 94, 13, 86, 84, 20, 23, 28, 23, 48, 62, 64, 77, 61]","[39, 96, 44, 1, 68, 57, 35, 33, 47, 10, 78, 86, 57, 26, 57]","[41, 73, 75, 82, 52, 54, 20, 56, 75, 27, 28, 85, 42, 15, 75]",73.92361111111111
"[68, 23, 52, 76]","[91, 85, 53, 69]","[49, 60, 41, 86]","[76, 34, 91, 94]",77.12765957446808
[30],[61],[21],[13],53.278688524590166
"[77, 100]","[30, 29]","[55, 22]","[66, 54]",77.75
"[82, 84, 96, 75, 33, 91, 93, 80, 4, 67, 27, 49, 72, 26, 77]","[53, 28, 52, 64, 4, 50, 6, 9, 57, 70, 51, 22, 20, 88, 3]","[2, 41, 91, 79, 90, 41, 66, 76, 6, 9, 42, 96, 57, 3, 10]","[50, 16, 65, 23, 77, 38, 60, 7, 96, 78, 2, 88, 68, 83, 9]",53.263888888888886
"[42, 66]","[73, 94]","[98, 51]","[57, 39]",71.93877551020408
"[93, 93, 21, 17, 23, 36, 22, 59, 6, 25]","[43, 82, 79, 67, 55, 63, 85, 73, 65, 19]","[42, 49, 57, 9, 54, 56, 3, 5, 13, 63]","[15, 35, 72, 88, 65, 23, 41, 15, 55, 33]",56.935483870967744
"[53, 31, 49, 93, 60, 57, 18, 21, 25, 64, 30, 83, 62, 78, 96]","[67, 27, 55, 88, 52, 78, 99, 65, 47, 3, 90, 22, 31, 33, 82]","[16, 25, 82, 66, 61, 81, 84, 39, 97, 32, 59, 74, 49, 73, 49]","[93, 19, 70, 3, 43, 90, 59, 32, 88, 98, 30, 36, 90, 16, 33]",67.34006734006735
"[3, 84, 50, 100, 42, 47, 96, 98, 57, 16, 50, 86, 66, 78, 41, 35, 1, 98]","[63, 57, 96, 76, 4, 47, 91, 12, 22, 69, 5, 48, 75, 61, 68, 5, 39, 80]","[50, 92, 67, 39, 63, 73, 83, 83, 21, 73, 97, 98, 27, 73, 32, 99, 92, 13]","[93, 13, 99, 60, 2, 95, 24, 19, 62, 38, 51, 30, 76, 32, 18, 27, 24, 37]",58.91666666666666
"[27, 26, 100, 50, 1, 59, 59, 26, 15, 37]","[71, 23, 88, 89, 68, 15, 62, 31, 43, 80]","[17, 24, 21, 66, 17, 28, 59, 62, 45, 73]","[82, 52, 57, 58, 45, 72, 88, 84, 24, 32]",72.9
"[58, 12, 62, 99, 98, 56, 93, 49, 33, 66, 18, 60, 59, 4, 83, 82, 28]","[85, 6, 51, 78, 51, 86, 8, 4, 71, 29, 68, 98, 45, 52, 49, 7, 90]","[2, 15, 16, 30, 79, 15, 22, 33, 76, 33, 42, 70, 47, 2, 4, 23, 80]","[32, 69, 81, 30, 72, 79, 2, 16, 1, 53, 92, 90, 10, 37, 24, 91, 70]",64.70588235294117
"[83, 51, 53, 61, 56, 84, 13, 79, 69, 28, 49, 35, 64, 81, 15, 9, 23, 79, 10, 70]","[79, 47, 58, 3, 21, 98, 22, 35, 100, 41, 7, 13, 21, 38, 12, 20, 19, 94, 61, 92]","[5, 98, 11, 21, 42, 34, 44, 78, 37, 62, 44, 84, 77, 27, 77, 80, 13, 63, 44, 38]","[41, 53, 52, 22, 99, 7, 6, 40, 38, 90, 68, 30, 11, 78, 35, 44, 38, 90, 92, 76]",64.4
"[1, 42, 8, 1, 31, 79, 33, 10, 17, 63, 61, 34, 7]","[73, 9, 99, 75, 20, 57, 70, 39, 63, 32, 14, 12, 57]","[86, 18, 60, 64, 9, 12, 13, 75, 17, 4, 73, 85, 66]","[86, 88, 25, 44, 39, 79, 34, 74, 30, 51, 60, 36, 96]",68.25951825951826
"[67, 82, 35, 41, 76]","[90, 89, 50, 63, 80]","[31, 18, 66, 62, 62]","[75, 75, 44, 9, 81]",74.8888888888889
"[56, 43, 57, 70, 75, 32, 23, 85, 52, 86, 50]","[78, 16, 7, 85, 17, 38, 75, 95, 31, 72, 32]","[6, 42, 88, 47, 90, 50, 28, 26, 94, 62, 65]","[29, 53, 100, 75, 54, 1, 80, 38, 55, 14, 96]",59.72727272727273
"[14, 84, 42, 36, 56, 58, 12, 48, 42]","[13, 32, 88, 5, 69, 95, 43, 81, 20]","[89, 33, 48, 79, 7, 52, 68, 61, 64]","[9, 84, 17, 66, 65, 55, 9, 42, 91]",69.88304093567251
"[1, 89, 44]","[9, 2, 22]","[29, 96, 36]","[19, 15, 61]",58.854166666666664
"[14, 56, 7, 51, 19, 58, 71]","[27, 11, 41, 100, 25, 11, 12]","[5, 85, 93, 5, 37, 50, 12]","[54, 96, 26, 51, 38, 22, 33]",65.28571428571429
"[17, 65, 14, 9, 42, 25, 17, 83, 48, 70, 87, 54, 55, 35, 95, 58]","[35, 16, 86, 51, 87, 4, 24, 39, 35, 54, 70, 35, 89, 50, 30, 72]","[52, 73, 88, 55, 43, 90, 50, 27, 84, 71, 61, 49, 80, 17, 19, 71]","[9, 16, 84, 12, 36, 41, 8, 93, 5, 52, 75, 99, 49, 15, 38, 46]",75.53661616161617
"[31, 48, 14, 45, 29, 48, 25, 45, 67, 29, 7, 37]","[5, 45, 88, 5, 25, 29, 88, 33, 54, 3, 6, 40]","[30, 68, 52, 79, 92, 23, 15, 24, 20, 62, 14, 37]","[3, 39, 88, 36, 64, 72, 45, 94, 75, 95, 26, 77]",65.0
"[5, 60, 38, 96, 29, 98, 18, 57, 81, 54, 33, 56, 25, 85, 76, 73, 64, 80, 86, 38]","[22, 14, 86, 95, 55, 76, 21, 94, 14, 80, 98, 94, 44, 50, 72, 68, 24, 58, 8, 34]","[84, 14, 93, 57, 54, 56, 73, 32, 21, 62, 56, 7, 55, 79, 19, 56, 15, 68, 54, 56]","[4, 76, 40, 62, 27, 41, 11, 95, 9, 18, 78, 30, 10, 10, 18, 52, 19, 11, 86, 90]",67.8826530612245
[60],[57],[17],[78],62.82051282051282
"[97, 100, 89, 35, 17, 5, 89, 64, 19, 22, 50, 15, 49, 99, 50, 25, 56]","[71, 99, 27, 22, 53, 11, 55, 68, 83, 93, 77, 42, 80, 9, 17, 53, 100]","[32, 69, 58, 21, 98, 64, 84, 87, 100, 13, 78, 48, 49, 95, 62, 51, 57]","[35, 19, 88, 96, 67, 78, 72, 92, 24, 35, 28, 23, 45, 95, 21, 27, 77]",69.44117647058823
"[34, 52, 21, 25, 4, 43, 96, 65, 71, 75, 27, 49, 69, 5, 42, 42, 55, 82]","[73, 54, 66, 74, 86, 13, 13, 43, 47, 57, 24, 92, 74, 62, 58, 2, 30, 91]","[83, 88, 70, 63, 36, 65, 93, 79, 70, 24, 91, 64, 100, 15, 82, 39, 7, 79]","[82, 77, 63, 27, 81, 12, 65, 33, 40, 32, 2, 77, 31, 44, 36, 19, 74, 38]",67.19444444444444
"[78, 51, 75, 17, 36, 85, 62, 45, 73, 81, 66, 24, 19, 73, 49, 20, 33, 14]","[78, 34, 21, 69, 78, 47, 69, 84, 93, 23, 63, 11, 69, 11, 55, 43, 98, 31]","[18, 11, 38, 60, 34, 79, 90, 86, 65, 36, 12, 62, 5, 29, 98, 93, 9, 28]","[69, 4, 94, 72, 43, 1, 62, 27, 78, 48, 68, 32, 77, 63, 22, 12, 77, 6]",69.9546485260771
"[54, 65, 87, 18, 25, 91, 100, 7, 96, 64, 38, 98, 23, 87, 82, 80]","[47, 8, 79, 87, 40, 19, 41, 31, 18, 44, 22, 59, 6, 75, 75, 26]","[22, 35, 18, 20, 43, 51, 90, 49, 84, 33, 52, 61, 81, 31, 96, 59]","[1, 56, 29, 76, 80, 97, 50, 35, 40, 69, 43, 56, 34, 91, 31, 88]",66.78125
"[62, 43, 54, 66, 34, 8, 46, 75, 61, 16, 28, 64, 94, 10, 35, 85, 24]","[73, 14, 25, 4, 78, 7, 6, 79, 11, 75, 75, 82, 73, 88, 70, 14, 36]","[37, 36, 88, 81, 55, 27, 48, 4, 85, 25, 5, 94, 45, 60, 84, 19, 26]","[16, 98, 24, 94, 21, 89, 3, 98, 33, 58, 35, 40, 14, 67, 44, 76, 37]",62.87515006002401
"[61, 39, 39, 74, 1, 54]","[96, 47, 5, 40, 47, 51]","[7, 3, 26, 81, 37, 87]","[29, 85, 28, 67, 52, 19]",63.28125
"[70, 55, 25, 82, 57, 55, 73, 68, 51, 64, 43, 57, 89, 51]","[49, 27, 7, 25, 89, 41, 6, 53, 82, 83, 44, 21, 28, 18]","[16, 87, 25, 83, 7, 34, 48, 97, 30, 67, 22, 38, 95, 61]","[33, 72, 47, 14, 50, 30, 96, 21, 21, 54, 71, 24, 43, 77]",63.91752577319588
"[15, 7, 43, 45, 4, 92, 28, 87, 91, 24, 31, 5, 11, 38]","[27, 75, 70, 20, 63, 31, 21, 73, 62, 47, 7, 58, 12, 23]","[94, 5, 53, 89, 28, 87, 90, 9, 33, 47, 70, 21, 91, 61]","[27, 74, 61, 97, 99, 54, 48, 62, 20, 45, 38, 49, 50, 33]",56.45743145743146
"[43, 30, 56, 97, 5]","[18, 39, 52, 1, 87]","[19, 81, 86, 44, 39]","[59, 67, 41, 83, 76]",66.90721649484537
"[72, 91, 96, 63, 99, 82, 63]","[27, 76, 21, 43, 49, 64, 38]","[95, 83, 39, 32, 53, 100, 32]","[100, 76, 43, 81, 55, 20, 12]",69.92857142857143
